logged_at,trade_date,scanner,ticker,side,setup,entry,stop,target,shares,risk_dollars,gap_pct,gap_tier,stop_method,regime,spy_pct,conviction,fresh_bull_5m,path_target,path_score,rr,notes,setup_kind,bracket_pair_id,bracket_resolution,outcome,exit_px,pnl,outcome_set_at,forward_high,forward_low
2026-05-14T05:45:23,2026-05-14,short,FRMI,SHORT,SHORT_GENESIS_9_33,5.8104,5.8685,5.6942,1721,100.0,-6.5,IN_BAND,FIXED,FAVORABLE,0.47,,,,,2.0,relvol=5.8x pm_vol=1133243 borrow=LOW,SINGLE,,,STOP,5.8685,-99.99,2026-05-14T14:36:03,7.74,5.85
2026-05-14T05:45:29,2026-05-14,short,INVZ,SHORT,SHORT_GENESIS_9_33,0.7999,0.8079,0.7839,12501,100.0,-21.45,STRETCHED,FIXED,FAVORABLE,0.47,,,,,2.0,"relvol=17.1x pm_vol=2699653 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,TARGET,0.7839,200.02,2026-05-14T14:36:03,0.75,0.6555
2026-05-14T05:45:32,2026-05-14,short,DGNX,SHORT,SHORT_GENESIS_9_33,0.9702,0.9799,0.9508,10307,100.0,-28.33,STRETCHED,FIXED,FAVORABLE,0.47,,,,,2.0,"relvol=100.2x pm_vol=1927239 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,STOP,0.9799,-99.98,2026-05-14T14:36:04,1.11,0.95
2026-05-14T05:46:01,2026-05-14,short,ENVX,SHORT,SHORT_GENESIS_9_33,6.46,6.5246,6.3308,1547,100.0,-13.72,IN_BAND,FIXED,FAVORABLE,0.47,,,,,2.0,relvol=3.9x pm_vol=304822 borrow=LOW,SINGLE,,,TARGET,6.3308,199.87,2026-05-14T14:36:06,6.48,5.83
2026-05-14T05:46:48,2026-05-14,short,WYFI,SHORT,SHORT_GENESIS_9_33,25.8,26.058,25.284,387,100.0,-10.65,IN_BAND,FIXED,FAVORABLE,0.47,,,,,2.0,relvol=2.5x pm_vol=313911 borrow=LOW,SINGLE,,,STOP,26.058,-99.85,2026-05-14T14:36:05,31.215,23.6
2026-05-14T06:56:55,2026-05-14,intraday,LNKS,LONG,HOLDING-LONG,1.9,1.69,2.32,476,100.0,30.37,EXTREME,PM low,FAVORABLE,0.47,,,,,2.0,score=923.80 relvol=30.6 float=1.61M,SINGLE,,,TARGET,2.32,199.92,2026-05-14T14:35:58,2.37,1.14
2026-05-14T06:56:59,2026-05-14,intraday,BNKK,LONG,HOLDING-LONG,2.81,2.51,3.41,333,100.0,17.27,STRETCHED,PM low,FAVORABLE,0.47,,,,,2.0,score=399.15 relvol=20.52 float=7.87M,SINGLE,,,STOP,2.51,-99.9,2026-05-14T14:36:00,2.64,2.11
2026-05-15T05:36:23,2026-05-15,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-17T13:34:58,2.44,2.355
2026-05-15T05:36:23,2026-05-15,abook,BMNR,LONG,MOO,21.38,21.0593,22.0214,311,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,STOP,21.0593,-99.74,2026-05-17T13:34:59,20.765,19.85
2026-05-15T05:36:24,2026-05-15,abook,INTC,LONG,MOO,110.58,108.9213,113.8974,60,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=93 mode=PULLBACK,SINGLE,,,STOP,108.9213,-99.52,2026-05-17T13:34:59,110.57,105.02
2026-05-15T05:36:24,2026-05-15,abook,WT,LONG,MOO,19.42,19.1287,20.0026,343,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,19.1287,-99.92,2026-05-17T13:35:00,19.58,19.1
2026-05-15T05:36:24,2026-05-15,abook,TRVI,LONG,MOO,15.05,14.8243,15.5015,442,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,14.8243,-99.76,2026-05-17T13:35:00,14.815,14.06
2026-05-15T05:36:25,2026-05-15,abook,NOK,LONG,MOO,13.9,13.6915,14.317,479,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.6915,-99.87,2026-05-17T13:35:01,14.06,13.65
2026-05-15T05:36:25,2026-05-15,abook,PLUG,LONG,MOO,3.6496,3.5949,3.7591,1826,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,3.5949,-99.88,2026-05-17T13:35:02,3.99,3.57
2026-05-15T05:36:27,2026-05-15,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-17T13:34:58,2.44,2.355
2026-05-15T05:36:28,2026-05-15,abook,BMNR,LONG,MOO,21.38,21.0593,22.0214,311,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,STOP,21.0593,-99.74,2026-05-17T13:34:59,20.765,19.85
2026-05-15T05:36:28,2026-05-15,abook,INTC,LONG,MOO,110.58,108.9213,113.8974,60,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=93 mode=PULLBACK,SINGLE,,,STOP,108.9213,-99.52,2026-05-17T13:34:59,110.57,105.02
2026-05-15T05:36:28,2026-05-15,abook,WT,LONG,MOO,19.42,19.1287,20.0026,343,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,19.1287,-99.92,2026-05-17T13:35:00,19.58,19.1
2026-05-15T05:36:29,2026-05-15,abook,TRVI,LONG,MOO,15.05,14.8243,15.5015,442,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,14.8243,-99.76,2026-05-17T13:35:00,14.815,14.06
2026-05-15T05:36:29,2026-05-15,abook,NOK,LONG,MOO,13.9,13.6915,14.317,479,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.6915,-99.87,2026-05-17T13:35:01,14.06,13.65
2026-05-15T05:36:29,2026-05-15,abook,PLUG,LONG,MOO,3.6496,3.5949,3.7591,1826,100.0,0.0,,FIXED,HOSTILE,-1.2,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,3.5949,-99.88,2026-05-17T13:35:02,3.99,3.57
2026-05-15T05:36:36,2026-05-15,momentum,HCWB,LONG,MOO_GENESIS,1.0,0.985,1.03,6666,100.0,226.41,PARABOLIC,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=5722.0x pm_vol=99955841,SINGLE,,,TARGET,1.03,199.98,2026-05-17T13:35:03,1.4,0.991
2026-05-15T05:36:38,2026-05-15,momentum,TDIC,LONG,MOO_GENESIS,1.66,1.6351,1.7098,4016,100.0,167.5,PARABOLIC,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=3.5x pm_vol=37646813,SINGLE,,,STOP,1.6351,-100.0,2026-05-17T13:35:03,1.6499,0.68
2026-05-15T05:36:39,2026-05-15,momentum,AUUD,LONG,MOO_GENESIS,2.2703,2.2362,2.3384,2936,100.0,88.52,PARABOLIC,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=324.5x pm_vol=48981306,SINGLE,,,STOP,2.2362,-100.12,2026-05-17T13:35:04,2.22,1.74
2026-05-15T05:36:42,2026-05-15,momentum,BIYA,LONG,MOO_GENESIS,1.1597,1.1423,1.1945,5748,100.0,60.48,PARABOLIC,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=110.7x pm_vol=5327793,SINGLE,,,TARGET,1.1945,200.03,2026-05-17T13:35:05,1.39,0.847
2026-05-15T05:36:43,2026-05-15,momentum,SLE,LONG,MOO_GENESIS,5.2,5.122,5.356,1282,100.0,51.84,PARABOLIC,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=5418.4x pm_vol=8369606,SINGLE,,,TARGET,5.356,199.99,2026-05-17T13:35:05,6.9299,5.53
2026-05-15T05:36:45,2026-05-15,momentum,LOBO,LONG,MOO_GENESIS,0.7398,0.7287,0.762,9011,100.0,27.36,STRETCHED,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=4.9x pm_vol=2310841,SINGLE,,,STOP,0.7287,-100.02,2026-05-17T13:35:06,0.8167,0.6703
2026-05-15T05:36:48,2026-05-15,momentum,MICC,LONG,MOO_GENESIS,16.81,16.5578,17.3143,396,100.0,23.9,STRETCHED,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=434.0x pm_vol=1261736,SINGLE,,,STOP,16.5578,-99.87,2026-05-17T13:35:06,16.9599,16.305
2026-05-15T05:36:50,2026-05-15,momentum,FIG,LONG,MOO_GENESIS,22.0698,21.7388,22.7319,302,100.0,12.99,IN_BAND,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=6.6x pm_vol=2310806,SINGLE,,,TARGET,22.7319,199.95,2026-05-17T13:35:07,23.93,22.06
2026-05-15T05:36:52,2026-05-15,momentum,SPAI,LONG,MOO_GENESIS,4.75,4.6787,4.8925,1403,100.0,29.71,STRETCHED,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=449.2x pm_vol=2669382,SINGLE,,,STOP,4.6787,-100.03,2026-05-17T13:35:07,4.81,4.26
2026-05-15T05:37:16,2026-05-15,momentum,DVLT,LONG,MOO_GENESIS,0.523,0.5152,0.5387,12746,100.0,18.75,STRETCHED,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=12.1x pm_vol=24827379,SINGLE,,,STOP,0.5152,-99.42,2026-05-17T13:35:08,0.5355,0.51
2026-05-15T05:37:20,2026-05-15,momentum,MLGO,LONG,MOO_GENESIS,4.1,4.0385,4.223,1626,100.0,51.65,PARABOLIC,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=483.0x pm_vol=7786451,SINGLE,,,TARGET,4.223,200.0,2026-05-17T13:35:08,4.68,4.18
2026-05-15T05:38:23,2026-05-15,momentum,GEMI,LONG,MOO_GENESIS,6.67,6.5699,6.8701,999,100.0,27.57,STRETCHED,FIXED,HOSTILE,-1.2,,,,,2.0,relvol=44.6x pm_vol=996552,SINGLE,,,STOP,6.5699,-100.0,2026-05-17T13:35:09,6.3691,5.42
2026-05-15T05:40:42,2026-05-15,short,LOBO,SHORT,SHORT_GENESIS_9_33,0.7099,0.717,0.6957,14086,100.0,-3.26,IN_BAND,FIXED,HOSTILE,-1.29,,,,,2.0,"relvol=4.9x pm_vol=2333611 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,STOP,0.717,-100.01,2026-05-17T13:35:06,0.8167,0.6703
2026-05-15T05:40:48,2026-05-15,short,SPAI,SHORT,SHORT_GENESIS_9_33,4.76,4.8076,4.6648,2100,100.0,-12.41,IN_BAND,FIXED,HOSTILE,-1.29,,,,,2.0,relvol=464.4x pm_vol=2759646 borrow=MEDIUM,SINGLE,,,TARGET,4.6648,199.92,2026-05-17T13:35:07,4.81,4.26
2026-05-15T05:40:50,2026-05-15,short,EDBL,SHORT,SHORT_GENESIS_9_33,0.5773,0.5831,0.5658,17322,100.0,-15.05,STRETCHED,FIXED,HOSTILE,-1.29,,,,,2.0,"relvol=2.4x pm_vol=14570185 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,TARGET,0.5658,199.2,2026-05-17T13:35:09,0.5256,0.303
2026-05-15T05:41:12,2026-05-15,short,NU,SHORT,SHORT_GENESIS_9_33,12.19,12.3119,11.9462,820,100.0,-6.11,IN_BAND,FIXED,HOSTILE,-1.29,,,,,2.0,relvol=5.6x pm_vol=1259817 borrow=LOW,SINGLE,,,TARGET,11.9462,199.92,2026-05-17T13:35:10,12.405,11.79
2026-05-15T05:41:16,2026-05-15,short,DVLT,SHORT,SHORT_GENESIS_9_33,0.5165,0.5217,0.5062,19361,100.0,-18.1,STRETCHED,FIXED,HOSTILE,-1.29,,,,,2.0,"relvol=12.7x pm_vol=25932982 borrow=EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",SINGLE,,,STOP,0.5217,-100.68,2026-05-17T13:35:08,0.5355,0.5001
2026-05-15T05:41:21,2026-05-15,short,MLGO,SHORT,SHORT_GENESIS_9_33,4.0672,4.1079,3.9859,2458,100.0,-12.53,IN_BAND,FIXED,HOSTILE,-1.29,,,,,2.0,relvol=486.3x pm_vol=7840224 borrow=MEDIUM,SINGLE,,,STOP,4.1079,-100.04,2026-05-17T13:35:08,4.68,3.99
2026-05-18T06:14:47,2026-05-18,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-18T14:11:14,2.6189,2.5
2026-05-18T06:14:48,2026-05-18,abook,BMNR,LONG,MOO,19.65,19.3552,20.2395,339,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,STOP,19.3552,-99.94,2026-05-18T14:11:15,19.29,18.29
2026-05-18T06:14:48,2026-05-18,abook,INTC,LONG,MOO,112.65,110.9603,116.0295,59,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=93 mode=PULLBACK,SINGLE,,,STOP,110.9603,-99.69,2026-05-18T14:11:16,109.89,103.85
2026-05-18T06:14:48,2026-05-18,abook,WT,LONG,MOO,19.33,19.04,19.9099,344,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,CLOSE,19.38,17.2,2026-05-18T14:11:16,19.66,19.13
2026-05-18T06:14:48,2026-05-18,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,14.4401,-99.83,2026-05-18T14:11:17,14.22,13.22
2026-05-18T06:14:49,2026-05-18,abook,NOK,LONG,MOO,14.28,14.0658,14.7084,466,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,14.0658,-99.82,2026-05-18T14:11:17,13.95,13.5
2026-05-18T06:14:49,2026-05-18,abook,PLUG,LONG,MOO,3.8094,3.7523,3.9237,1750,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,3.7523,-99.93,2026-05-18T14:11:18,3.51,3.32
2026-05-18T06:14:51,2026-05-18,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-18T14:11:14,2.6189,2.5
2026-05-18T06:14:51,2026-05-18,abook,BMNR,LONG,MOO,19.65,19.3552,20.2395,339,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,STOP,19.3552,-99.94,2026-05-18T14:11:15,19.29,18.29
2026-05-18T06:14:52,2026-05-18,abook,INTC,LONG,MOO,112.65,110.9603,116.0295,59,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=93 mode=PULLBACK,SINGLE,,,STOP,110.9603,-99.69,2026-05-18T14:11:16,109.89,103.85
2026-05-18T06:14:52,2026-05-18,abook,WT,LONG,MOO,19.33,19.04,19.9099,344,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,CLOSE,19.38,17.2,2026-05-18T14:11:16,19.66,19.13
2026-05-18T06:14:52,2026-05-18,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,14.4401,-99.83,2026-05-18T14:11:17,14.22,13.22
2026-05-18T06:14:53,2026-05-18,abook,NOK,LONG,MOO,14.28,14.0658,14.7084,466,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,14.0658,-99.82,2026-05-18T14:11:17,13.95,13.5
2026-05-18T06:14:53,2026-05-18,abook,PLUG,LONG,MOO,3.8094,3.7523,3.9237,1750,100.0,0.0,,FIXED,CHOP,0.22,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,3.7523,-99.93,2026-05-18T14:11:18,3.51,3.32
2026-05-18T06:15:16,2026-05-18,momentum,RDW,LONG,MOO_GENESIS,15.45,15.2182,15.9135,431,100.0,10.95,IN_BAND,FIXED,CHOP,0.21,,,,,2.0,relvol=2.1x pm_vol=4671078,SINGLE,,,STOP,15.2182,-99.91,2026-05-18T14:11:18,14.3496,12.97
2026-05-18T06:16:03,2026-05-18,momentum,HIVE,LONG,MOO_GENESIS,3.6002,3.5462,3.7082,1851,100.0,43.12,EXTREME,FIXED,CHOP,0.21,,,,,2.0,relvol=65.1x pm_vol=17061098,SINGLE,,,TARGET,3.7082,199.91,2026-05-18T14:11:19,3.81,3.27
2026-05-18T06:16:31,2026-05-18,momentum,SATS,LONG,MOO_GENESIS,141.25,139.1312,145.4875,47,100.0,7.3,IN_BAND,FIXED,CHOP,0.21,,,,,2.0,relvol=3.4x pm_vol=357315,SINGLE,,,STOP,139.1312,-99.58,2026-05-18T14:11:19,142.2499,135.11
2026-05-18T06:17:28,2026-05-18,momentum,GOVX,LONG,MOO_GENESIS,3.0013,2.9563,3.0913,2221,100.0,302.44,PARABOLIC,FIXED,CHOP,0.21,,,,,2.0,relvol=11090.5x pm_vol=85800695,SINGLE,,,TARGET,3.0913,199.89,2026-05-18T14:11:20,4.39,1.7801
2026-05-18T06:17:29,2026-05-18,momentum,LABT,LONG,MOO_GENESIS,1.55,1.5268,1.5965,4301,100.0,167.33,PARABOLIC,FIXED,CHOP,0.21,,,,,2.0,relvol=1105.8x pm_vol=27850876,SINGLE,,,STOP,1.5268,-99.78,2026-05-18T14:11:20,1.27,0.92
2026-05-18T06:17:31,2026-05-18,momentum,NXXT,LONG,MOO_GENESIS,0.5247,0.5168,0.5404,12705,100.0,133.1,PARABOLIC,FIXED,CHOP,0.21,,,,,2.0,relvol=2731.7x pm_vol=86348238,SINGLE,,,STOP,0.5168,-100.37,2026-05-18T14:11:21,0.5668,0.394
2026-05-18T06:17:33,2026-05-18,momentum,HCAI,LONG,MOO_GENESIS,9.39,9.2492,9.6717,709,100.0,231.41,PARABOLIC,FIXED,CHOP,0.21,,,,,2.0,relvol=103.3x pm_vol=4947329,SINGLE,,,STOP,9.2492,-99.83,2026-05-18T14:11:21,16.96,7.2101
2026-05-18T06:17:34,2026-05-18,momentum,GCTS,LONG,MOO_GENESIS,2.17,2.1374,2.2351,3072,100.0,48.09,EXTREME,FIXED,CHOP,0.21,,,,,2.0,relvol=14.5x pm_vol=16195477,SINGLE,,,TARGET,2.2351,199.99,2026-05-18T14:11:21,2.68,2.29
2026-05-18T06:17:36,2026-05-18,momentum,TE,LONG,MOO_GENESIS,6.64,6.5404,6.8392,1004,100.0,25.57,STRETCHED,FIXED,CHOP,0.21,,,,,2.0,relvol=5.8x pm_vol=10252966,SINGLE,,,STOP,6.5404,-100.0,2026-05-18T14:11:22,7.18,6.37
2026-05-18T06:17:38,2026-05-18,momentum,QNCX,LONG,MOO_GENESIS,1.3,1.2805,1.339,5128,100.0,32.17,EXTREME,FIXED,CHOP,0.21,,,,,2.0,relvol=169.5x pm_vol=5192565,SINGLE,,,STOP,1.2805,-100.0,2026-05-18T14:11:22,1.22,0.9695
2026-05-18T06:17:39,2026-05-18,momentum,ASBP,LONG,MOO_GENESIS,5.64,5.5554,5.8092,1182,100.0,72.37,PARABOLIC,FIXED,CHOP,0.21,,,,,2.0,relvol=354.3x pm_vol=4174744,SINGLE,,,TARGET,5.8092,199.99,2026-05-18T14:11:23,7.05,5.4
2026-05-18T06:17:41,2026-05-18,momentum,F,LONG,MOO_GENESIS,14.2001,13.9871,14.6261,469,100.0,6.94,IN_BAND,FIXED,CHOP,0.21,,,,,2.0,relvol=4.3x pm_vol=2762847,SINGLE,,,STOP,13.9871,-99.9,2026-05-18T14:11:24,13.355,13.015
2026-05-18T06:17:43,2026-05-18,momentum,NOW,LONG,MOO_GENESIS,98.9,97.4165,101.867,67,100.0,6.13,IN_BAND,FIXED,CHOP,0.21,,,,,2.0,relvol=2.5x pm_vol=1762243,SINGLE,,,TARGET,101.867,198.79,2026-05-18T14:11:24,104.68,100.02
2026-05-18T06:17:49,2026-05-18,momentum,BLDP,LONG,MOO_GENESIS,4.57,4.5015,4.7071,1458,100.0,4.94,IN_BAND,FIXED,CHOP,0.21,,,,,2.0,relvol=2.2x pm_vol=262448,SINGLE,,,STOP,4.5015,-99.87,2026-05-18T14:11:25,4.35,3.98
2026-05-18T06:21:29,2026-05-18,short,LABT,SHORT,SHORT_GENESIS_9_33,1.5499,1.5654,1.5189,6452,100.0,-3.07,IN_BAND,FIXED,CHOP,0.21,,,,,2.0,relvol=1118.2x pm_vol=28163435 borrow=HIGH (low-priced low-float — verify locate before entering),SINGLE,,,TARGET,1.5189,200.01,2026-05-18T14:11:20,1.35,0.92
2026-05-18T06:21:35,2026-05-18,short,TE,SHORT,SHORT_GENESIS_9_33,6.7,6.767,6.566,1492,100.0,-3.17,IN_BAND,FIXED,CHOP,0.21,,,,,2.0,relvol=5.8x pm_vol=10371534 borrow=LOW,SINGLE,,,TARGET,6.566,199.93,2026-05-18T14:11:22,7.18,6.37
2026-05-19T06:07:56,2026-05-19,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-19T15:56:16,2.59,2.46
2026-05-19T06:07:57,2026-05-19,abook,BMNR,LONG,MOO,18.63,18.3505,19.1889,357,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,STOP,18.3505,-99.78,2026-05-19T15:56:17,18.955,18.29
2026-05-19T06:07:57,2026-05-19,abook,INTC,LONG,MOO,106.3211,104.7263,109.5107,62,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=93 mode=PULLBACK,SINGLE,,,STOP,104.7263,-98.88,2026-05-19T15:56:17,113.0699,102.4
2026-05-19T06:07:57,2026-05-19,abook,WT,LONG,MOO,19.2479,18.9592,19.8253,346,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,18.9592,-99.89,2026-05-19T15:56:18,19.48,18.69
2026-05-19T06:07:58,2026-05-19,abook,TRVI,LONG,MOO,13.4,13.199,13.802,497,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,13.199,-99.9,2026-05-19T15:56:18,13.5,13.12
2026-05-19T06:07:58,2026-05-19,abook,NOK,LONG,MOO,13.46,13.2581,13.8638,495,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.2581,-99.94,2026-05-19T15:56:19,13.99,13.09
2026-05-19T06:07:58,2026-05-19,abook,PLUG,LONG,MOO,3.4,3.349,3.502,1960,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,3.349,-99.96,2026-05-19T15:56:19,3.4,3.21
2026-05-19T06:08:00,2026-05-19,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=64 mode=PULLBACK,SINGLE,,,STOP,2.5218,-99.96,2026-05-19T15:56:16,2.59,2.46
2026-05-19T06:08:01,2026-05-19,abook,BMNR,LONG,MOO,18.62,18.3407,19.1786,358,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=96 mode=PULLBACK,SINGLE,,,STOP,18.3407,-99.99,2026-05-19T15:56:17,18.955,18.29
2026-05-19T06:08:01,2026-05-19,abook,INTC,LONG,MOO,106.34,104.7449,109.5302,62,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=93 mode=PULLBACK,SINGLE,,,STOP,104.7449,-98.9,2026-05-19T15:56:17,113.0699,102.4
2026-05-19T06:08:01,2026-05-19,abook,WT,LONG,MOO,19.2479,18.9592,19.8253,346,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,18.9592,-99.89,2026-05-19T15:56:18,19.48,18.69
2026-05-19T06:08:02,2026-05-19,abook,TRVI,LONG,MOO,13.4,13.199,13.802,497,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,13.199,-99.9,2026-05-19T15:56:18,13.5,13.12
2026-05-19T06:08:02,2026-05-19,abook,NOK,LONG,MOO,13.48,13.2778,13.8844,494,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=BOUNCE,SINGLE,,,STOP,13.2778,-99.89,2026-05-19T15:56:19,13.99,13.09
2026-05-19T06:08:02,2026-05-19,abook,PLUG,LONG,MOO,3.3903,3.3394,3.492,1966,100.0,0.0,,FIXED,CHOP,-0.37,,,,,2.0,abook_rank fem=100 mode=PULLBACK,SINGLE,,,STOP,3.3394,-100.07,2026-05-19T15:56:19,3.4,3.21
2026-05-19T06:08:12,2026-05-19,momentum,AMST,LONG,MOO_GENESIS,2.29,2.2557,2.3587,2911,100.0,332.51,PARABOLIC,FIXED,CHOP,-0.36,,,,,2.0,relvol=11961.1x pm_vol=64529947,SINGLE,,,STOP,2.2557,-99.85,2026-05-19T15:56:20,2.48,1.65
2026-05-19T06:08:13,2026-05-19,momentum,WNW,LONG,MOO_GENESIS,4.66,4.5901,4.7998,1430,100.0,397.93,PARABOLIC,FIXED,CHOP,-0.36,,,,,2.0,relvol=1642.7x pm_vol=11981047,SINGLE,,,STOP,4.5901,-99.96,2026-05-19T15:56:20,6.39,4.33
2026-05-19T06:08:15,2026-05-19,momentum,NOW,LONG,MOO_GENESIS,109.4,107.759,112.682,60,100.0,6.63,IN_BAND,FIXED,CHOP,-0.36,,,,,2.0,relvol=2.3x pm_vol=2289385,SINGLE,,,STOP,107.759,-98.46,2026-05-19T15:56:21,109.71,100.7723
2026-05-19T06:08:42,2026-05-19,momentum,SAGT,LONG,MOO_GENESIS,0.6654,0.6554,0.6854,10019,100.0,46.29,EXTREME,FIXED,CHOP,-0.36,,,,,2.0,relvol=145.6x pm_vol=4825024,SINGLE,,,TARGET,0.6854,200.38,2026-05-19T15:56:21,1.09,0.876
